,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-05-18,3,7,14,18,21,32,42,58,80,100,126,149,175,208,249,293,345,401,446,486,533,600,679,740,814,889,978,1046,1129,1214,1319,1407,1511,1601,1696,1809,1915,2038,2164,2278,2409,2531,2665,2779,2895,3033,3148,3290,3434,3589,3733,3862,3995,4120,4246,4383,4519,4634,4778,4918,5033,5166,5294,5411,5565,5703,5823,5962,6108,6236,6404,6554,6668,6798,6910,7021,7148,7310,7451,7560,7690,7819,7928,8074,8233,8465,8602,8744,8862,8986,9109,9243,9374,9501,9631,9745,9863,9993,10128,10128
2020-05-19,5,11,21,35,54,76,103,136,168,199,231,259,294,332,373,420,483,539,595,673,758,831,908,983,1057,1184,1296,1390,1498,1593,1721,1855,1961,2096,2227,2336,2462,2585,2727,2883,3014,3172,3324,3475,3628,3780,3917,4063,4192,4338,4497,4665,4827,4986,5139,5304,5457,5599,5759,5944,6099,6276,6445,6606,6765,6923,7090,7253,7382,7516,7678,7829,7988,8153,8292,8439,8596,8724,8863,9000,9151,9309,9477,9624,9757,9886,10015,10182,10345,10500,10663,10828,10988,11138,11289,11434,11580,11724,11874,11874
2020-05-20,1,10,16,27,37,45,54,72,87,110,136,163,191,227,267,306,356,402,459,520,569,623,679,749,801,865,920,986,1050,1118,1188,1261,1357,1448,1548,1624,1711,1811,1900,2011,2102,2208,2307,2407,2523,2643,2741,2833,2960,3092,3222,3326,3433,3539,3653,3777,3897,4013,4108,4218,4320,4426,4547,4656,4787,4919,5036,5174,5306,5432,5552,5665,5782,5892,5991,6108,6231,6380,6501,6610,6723,6836,6955,7078,7217,7330,7445,7552,7670,7782,7917,8044,8159,8288,8415,8534,8639,8753,8874,8874
2020-05-21,3,8,16,30,48,68,88,116,158,190,236,294,348,408,461,527,609,699,781,873,951,1028,1128,1212,1293,1392,1502,1619,1743,1865,1987,2101,2235,2362,2463,2599,2733,2875,3031,3181,3348,3483,3650,3831,4000,4145,4306,4453,4583,4727,4883,5026,5174,5319,5458,5630,5803,5941,6072,6217,6366,6521,6684,6845,7003,7181,7333,7488,7640,7807,7976,8136,8288,8429,8590,8746,8878,9041,9204,9348,9511,9653,9793,9958,10105,10260,10435,10580,10734,10919,11082,11228,11378,11528,11690,11847,11977,12109,12269,12269
2020-05-22,0,3,8,11,16,22,35,45,60,78,95,114,130,161,188,230,270,305,343,386,438,479,538,593,651,712,771,837,894,957,1024,1108,1201,1291,1397,1489,1582,1660,1763,1856,1940,2039,2152,2261,2366,2469,2591,2697,2821,2941,3078,3188,3336,3471,3607,3716,3863,3985,4112,4237,4361,4481,4628,4760,4894,5013,5139,5258,5396,5508,5627,5762,5900,6039,6160,6278,6398,6515,6641,6792,6933,7075,7204,7347,7479,7630,7747,7889,8016,8139,8278,8420,8554,8692,8839,8972,9091,9236,9370,9370
2020-05-23,3,15,28,44,64,82,104,135,160,195,254,304,373,433,489,560,645,735,818,911,988,1084,1179,1270,1387,1497,1623,1757,1883,2015,2159,2305,2431,2599,2756,2876,3024,3159,3286,3459,3624,3743,3867,4043,4210,4354,4497,4637,4789,4957,5074,5211,5358,5494,5648,5821,5950,6076,6230,6372,6539,6679,6818,6967,7106,7237,7419,7557,7700,7847,7992,8112,8236,8382,8509,8669,8806,8944,9068,9212,9367,9531,9714,9901,10055,10231,10411,10537,10687,10846,10994,11137,11289,11433,11539,11684,11848,11991,12111,12111
2020-05-24,0,5,15,26,41,54,75,94,118,149,176,221,268,308,363,429,504,570,643,727,808,890,965,1046,1149,1255,1354,1468,1578,1686,1804,1924,2028,2154,2294,2426,2566,2692,2830,2978,3100,3246,3365,3524,3676,3811,3964,4131,4278,4424,4573,4719,4864,5011,5164,5308,5446,5586,5716,5843,5963,6087,6239,6397,6548,6674,6807,6934,7100,7230,7375,7508,7629,7757,7878,7996,8135,8282,8423,8556,8697,8830,8975,9129,9266,9378,9511,9648,9815,9931,10067,10220,10358,10504,10614,10748,10879,11018,11150,11150
2020-05-25,3,8,20,27,39,54,76,99,122,149,185,230,265,309,351,405,474,547,635,706,784,881,965,1053,1141,1250,1343,1467,1595,1700,1821,1952,2070,2198,2323,2451,2595,2720,2843,2987,3114,3240,3382,3525,3671,3824,3953,4079,4218,4363,4511,4640,4783,4913,5052,5184,5318,5453,5578,5726,5893,6029,6176,6317,6454,6601,6750,6920,7082,7230,7374,7515,7669,7830,7993,8121,8261,8403,8547,8656,8789,8932,9070,9206,9350,9498,9628,9783,9944,10092,10244,10412,10559,10698,10853,10987,11133,11292,11431,11431
2020-05-26,2,5,11,13,20,27,44,50,66,91,125,156,187,224,268,312,367,418,467,516,593,648,728,789,858,919,982,1070,1149,1247,1324,1429,1540,1632,1738,1829,1930,2045,2171,2296,2411,2542,2669,2807,2957,3090,3210,3351,3483,3621,3758,3885,4018,4129,4270,4396,4513,4646,4774,4886,5017,5163,5270,5390,5541,5696,5826,5963,6119,6258,6394,6526,6668,6809,6950,7101,7236,7369,7526,7690,7841,8024,8159,8300,8446,8612,8753,8908,9069,9230,9394,9557,9723,9887,10044,10199,10349,10484,10648,10648
2020-05-27,1,7,18,31,53,73,104,131,174,223,293,361,432,499,592,675,768,879,992,1118,1220,1340,1460,1573,1730,1856,1992,2142,2299,2430,2579,2716,2908,3068,3232,3404,3574,3738,3918,4073,4252,4419,4599,4761,4952,5118,5288,5454,5647,5845,6020,6185,6357,6530,6668,6839,7014,7187,7354,7527,7712,7873,8050,8214,8380,8547,8694,8870,9025,9193,9369,9551,9721,9884,10046,10184,10337,10513,10676,10806,10956,11094,11286,11453,11629,11816,12002,12171,12369,12541,12714,12860,13027,13204,13363,13531,13720,13894,14084,14084
2020-05-28,3,12,16,21,29,33,48,61,78,101,127,165,201,247,297,332,396,464,531,599,672,753,842,925,1042,1151,1274,1383,1498,1628,1767,1885,2020,2158,2298,2433,2569,2691,2817,2964,3105,3269,3401,3552,3707,3855,4012,4182,4369,4533,4705,4875,5045,5205,5366,5539,5726,5894,6063,6206,6374,6554,6736,6890,7028,7190,7390,7557,7719,7883,8035,8231,8415,8585,8744,8940,9122,9291,9460,9623,9785,9960,10134,10330,10508,10690,10862,11049,11222,11407,11586,11767,11937,12129,12322,12518,12684,12870,13051,13051
2020-05-29,0,2,6,14,23,32,45,64,83,108,142,177,209,249,302,365,418,483,562,620,712,795,885,974,1075,1182,1269,1367,1483,1626,1718,1833,1957,2116,2254,2378,2511,2672,2821,2979,3126,3278,3405,3550,3686,3854,4002,4146,4325,4499,4656,4816,4991,5145,5307,5461,5654,5797,5970,6114,6261,6399,6542,6677,6831,6996,7149,7279,7420,7587,7747,7860,7995,8149,8297,8447,8574,8724,8890,9058,9196,9348,9513,9670,9846,10011,10174,10351,10528,10694,10876,11034,11199,11372,11543,11719,11866,12030,12175,12175
2020-05-30,1,2,5,9,10,16,28,43,58,80,105,126,171,216,256,297,356,426,488,567,639,731,820,904,1006,1095,1203,1302,1419,1523,1631,1768,1903,2048,2172,2287,2432,2537,2671,2814,2963,3126,3266,3419,3556,3703,3848,4018,4164,4336,4477,4664,4848,5026,5200,5365,5536,5708,5881,6079,6250,6409,6588,6783,6987,7164,7337,7496,7675,7821,8032,8212,8395,8560,8735,8902,9055,9214,9414,9588,9768,9953,10121,10292,10471,10677,10852,11023,11203,11380,11568,11751,11934,12121,12298,12438,12610,12762,12919,12919
2020-05-31,0,2,8,16,29,39,54,85,119,146,180,211,258,307,365,421,478,561,639,729,819,912,1000,1100,1211,1332,1461,1596,1738,1872,2017,2125,2270,2418,2573,2747,2889,3044,3208,3364,3520,3655,3807,3998,4167,4319,4496,4690,4855,5009,5183,5358,5505,5696,5889,6055,6220,6375,6540,6718,6875,7048,7239,7387,7530,7701,7867,8031,8196,8359,8511,8676,8821,8980,9136,9291,9454,9628,9794,9938,10126,10300,10471,10634,10796,10966,11134,11306,11461,11631,11792,11953,12115,12287,12466,12635,12789,12938,13089,13089
2020-06-01,2,12,20,32,45,65,88,107,133,159,192,220,240,289,322,362,422,480,530,588,664,734,820,903,988,1077,1151,1252,1323,1427,1514,1617,1717,1806,1916,2019,2119,2230,2336,2462,2574,2697,2811,2919,3041,3160,3285,3407,3529,3638,3757,3862,3985,4116,4247,4374,4514,4644,4763,4892,5012,5134,5272,5396,5541,5660,5803,5954,6109,6262,6410,6550,6697,6849,6986,7157,7326,7486,7628,7784,7928,8090,8247,8410,8551,8707,8866,9026,9174,9316,9465,9632,9788,9936,10090,10237,10401,10559,10704,10704
2020-06-02,7,10,12,18,33,48,62,79,101,119,140,180,210,246,289,338,378,420,462,518,575,624,688,751,820,883,966,1044,1120,1210,1287,1374,1470,1550,1657,1742,1843,1933,2025,2144,2249,2372,2501,2607,2708,2826,2961,3065,3161,3284,3421,3537,3643,3755,3869,3980,4100,4224,4349,4469,4594,4715,4836,4970,5091,5193,5328,5470,5595,5721,5845,5950,6049,6167,6274,6377,6498,6618,6738,6886,7013,7127,7274,7421,7569,7724,7879,8036,8170,8298,8432,8566,8708,8879,9035,9173,9312,9446,9572,9572
2020-06-03,3,9,17,29,46,66,94,111,143,179,240,288,347,401,470,552,640,729,815,923,1030,1154,1284,1408,1524,1637,1764,1899,2030,2162,2317,2494,2658,2839,2983,3165,3315,3515,3704,3874,4052,4235,4416,4599,4783,4970,5151,5349,5540,5708,5866,6052,6226,6412,6590,6758,6938,7090,7268,7442,7605,7792,7961,8106,8287,8450,8633,8799,8948,9130,9303,9464,9608,9801,9970,10132,10288,10453,10618,10806,10960,11119,11318,11470,11616,11779,11930,12088,12250,12406,12551,12727,12878,13037,13178,13333,13492,13663,13849,13849
2020-06-04,3,4,5,17,24,37,57,81,115,142,176,224,271,346,413,473,535,607,674,756,847,925,1020,1120,1231,1323,1425,1539,1663,1790,1910,2036,2164,2283,2409,2555,2697,2810,2948,3079,3190,3325,3468,3599,3736,3853,3988,4120,4241,4370,4524,4672,4800,4923,5047,5194,5324,5479,5627,5766,5889,6032,6189,6310,6432,6560,6691,6841,7004,7169,7332,7489,7642,7794,7940,8073,8218,8356,8490,8652,8806,8954,9084,9244,9368,9526,9655,9802,9961,10093,10261,10391,10525,10658,10801,10920,11056,11223,11371,11371
2020-06-05,0,2,10,21,33,50,69,93,117,145,172,209,244,279,325,378,423,468,521,584,660,715,793,865,945,1015,1107,1184,1257,1319,1403,1481,1570,1655,1757,1873,1974,2077,2194,2280,2418,2520,2640,2749,2872,2990,3119,3259,3389,3517,3642,3778,3926,4054,4188,4345,4480,4616,4745,4881,5030,5180,5322,5470,5596,5723,5841,5990,6138,6277,6432,6580,6717,6846,6987,7128,7262,7385,7512,7645,7786,7915,8046,8197,8351,8492,8661,8811,8948,9082,9222,9370,9523,9680,9810,9954,10123,10255,10412,10412
2020-06-06,3,6,14,23,34,63,80,101,128,163,206,258,304,336,397,453,512,577,658,732,818,909,1023,1111,1212,1301,1384,1493,1602,1698,1814,1918,2032,2142,2246,2365,2489,2617,2747,2868,3007,3129,3240,3357,3468,3581,3706,3839,3970,4087,4200,4304,4417,4537,4675,4802,4939,5057,5180,5283,5384,5502,5616,5729,5851,5976,6086,6175,6291,6408,6533,6663,6790,6921,7035,7166,7297,7435,7554,7666,7798,7911,8043,8154,8293,8432,8549,8692,8824,8958,9072,9215,9331,9446,9573,9680,9786,9940,10086,10086
2020-06-07,0,3,3,10,22,36,52,68,84,105,137,170,208,262,296,338,395,456,512,591,665,743,820,915,1018,1105,1188,1295,1403,1528,1645,1758,1874,2013,2143,2248,2368,2467,2599,2735,2858,2993,3115,3242,3395,3519,3655,3774,3920,4053,4195,4342,4498,4636,4760,4900,5027,5167,5291,5420,5546,5664,5788,5910,6032,6172,6288,6420,6542,6663,6786,6937,7065,7165,7286,7413,7534,7686,7789,7899,8020,8143,8267,8393,8522,8634,8751,8884,8998,9123,9224,9348,9460,9572,9697,9797,9919,10035,10156,10156
2020-06-08,1,3,10,20,25,27,40,55,70,93,127,163,203,252,302,357,410,467,531,582,640,702,779,846,905,981,1058,1142,1227,1318,1404,1509,1637,1735,1821,1936,2062,2169,2283,2399,2526,2635,2774,2895,3019,3149,3290,3417,3550,3675,3802,3923,4053,4172,4299,4437,4563,4665,4792,4910,5039,5193,5304,5414,5541,5664,5777,5921,6057,6170,6301,6414,6553,6675,6798,6909,7033,7158,7282,7430,7551,7691,7807,7928,8056,8191,8307,8431,8569,8696,8806,8936,9041,9170,9284,9397,9540,9642,9777,9777
2020-06-09,1,8,17,27,35,52,61,74,94,121,146,168,204,245,292,339,396,460,530,611,683,772,851,927,1020,1104,1193,1273,1369,1458,1563,1655,1750,1876,2002,2127,2251,2380,2513,2635,2746,2881,2993,3099,3231,3339,3470,3597,3733,3872,3984,4135,4260,4395,4535,4671,4790,4912,5029,5148,5265,5397,5554,5701,5823,5954,6095,6207,6337,6474,6585,6707,6831,6963,7092,7233,7367,7491,7604,7722,7842,7972,8120,8261,8416,8561,8695,8835,9001,9150,9293,9438,9587,9724,9876,10025,10152,10292,10448,10448
2020-06-10,0,1,4,4,12,18,35,48,62,92,116,150,211,261,311,372,443,527,594,677,776,876,960,1059,1155,1261,1378,1492,1584,1716,1847,1965,2103,2244,2360,2492,2627,2761,2902,3041,3169,3305,3451,3571,3718,3843,3982,4117,4255,4368,4512,4626,4778,4901,5051,5192,5322,5475,5613,5735,5884,6012,6149,6269,6397,6558,6703,6835,6989,7125,7273,7406,7545,7685,7826,7955,8100,8240,8379,8509,8669,8819,8961,9097,9214,9343,9475,9611,9725,9854,9997,10142,10267,10384,10536,10674,10829,10953,11079,11079
2020-06-11,1,3,13,24,35,42,53,63,77,93,105,138,170,202,241,287,338,386,437,506,554,623,681,757,841,910,973,1052,1131,1229,1336,1422,1519,1619,1711,1818,1910,2008,2149,2251,2374,2479,2587,2708,2838,2965,3091,3217,3332,3469,3597,3724,3867,3990,4110,4226,4334,4469,4601,4727,4870,4995,5133,5256,5391,5546,5677,5809,5947,6082,6192,6324,6463,6601,6736,6901,7070,7213,7357,7517,7669,7801,7950,8102,8264,8449,8602,8767,8923,9114,9282,9462,9641,9821,9978,10148,10310,10479,10634,10634
2020-06-12,1,8,21,31,44,56,79,96,119,153,177,216,249,278,314,358,411,474,537,610,656,713,790,863,944,1028,1117,1195,1273,1353,1440,1543,1632,1732,1828,1934,2013,2108,2184,2300,2405,2506,2613,2736,2846,2963,3087,3209,3329,3448,3586,3721,3850,3975,4088,4204,4336,4480,4613,4773,4920,5074,5184,5346,5469,5603,5728,5870,6009,6126,6255,6404,6545,6665,6812,6942,7075,7215,7357,7506,7658,7790,7937,8071,8208,8353,8491,8663,8806,8949,9106,9251,9401,9545,9717,9868,10003,10152,10287,10287
2020-06-13,1,3,10,18,28,47,72,100,115,143,174,203,226,273,321,364,420,474,532,589,655,728,784,848,924,1009,1084,1170,1256,1342,1417,1516,1627,1749,1859,1949,2071,2184,2283,2404,2518,2633,2739,2837,2941,3050,3146,3261,3380,3481,3584,3680,3793,3906,4022,4124,4235,4330,4423,4556,4656,4761,4864,4974,5087,5199,5328,5442,5556,5676,5811,5916,6031,6160,6280,6400,6537,6668,6796,6920,7039,7154,7300,7440,7574,7697,7826,7956,8110,8250,8383,8500,8642,8778,8920,9049,9188,9330,9460,9460
2020-06-14,1,1,4,5,9,19,35,52,67,90,111,140,173,202,240,277,326,367,414,464,524,573,641,703,769,835,896,956,1028,1109,1171,1247,1343,1434,1519,1601,1708,1806,1909,2013,2097,2194,2289,2390,2491,2616,2732,2834,2921,3027,3149,3265,3378,3466,3601,3716,3809,3913,4025,4141,4245,4367,4497,4611,4732,4847,4967,5082,5210,5329,5461,5592,5712,5832,5969,6098,6234,6363,6493,6608,6732,6844,6949,7071,7208,7348,7479,7628,7776,7900,7995,8123,8265,8396,8522,8659,8787,8930,9065,9065
2020-06-15,0,1,8,18,26,41,54,62,74,100,113,130,154,174,203,235,270,305,340,377,427,484,539,585,637,677,737,802,857,914,977,1052,1111,1180,1253,1335,1416,1484,1582,1663,1751,1843,1934,2031,2132,2234,2348,2446,2544,2658,2763,2866,2971,3081,3182,3288,3411,3531,3639,3749,3875,3999,4110,4224,4341,4475,4606,4712,4854,4971,5079,5195,5318,5422,5556,5659,5761,5885,5997,6101,6237,6355,6466,6592,6715,6829,6935,7051,7178,7307,7448,7582,7720,7837,8029,8166,8291,8422,8521,8521
2020-06-16,1,5,14,18,23,34,45,60,78,98,119,146,188,227,261,314,358,408,458,518,588,646,730,808,874,962,1069,1164,1267,1358,1471,1566,1664,1771,1871,1965,2074,2193,2296,2412,2531,2635,2744,2857,2974,3115,3235,3367,3524,3651,3767,3904,4033,4172,4291,4402,4534,4660,4782,4900,5034,5165,5305,5438,5579,5704,5839,5982,6113,6243,6348,6483,6602,6725,6842,6970,7094,7245,7413,7535,7680,7855,7987,8145,8295,8448,8584,8754,8891,9072,9230,9385,9541,9688,9847,9995,10158,10331,10497,10497
2020-06-17,3,7,13,21,29,42,57,74,95,129,169,217,274,344,407,469,556,640,707,786,875,979,1067,1171,1269,1384,1495,1586,1711,1848,1964,2090,2227,2366,2516,2648,2777,2938,3081,3243,3383,3531,3697,3846,4007,4152,4313,4462,4616,4772,4921,5084,5243,5396,5543,5696,5849,6020,6182,6337,6488,6647,6787,6950,7117,7274,7424,7593,7741,7900,8066,8231,8377,8534,8670,8842,9032,9170,9327,9470,9617,9757,9921,10069,10231,10387,10553,10716,10893,11042,11238,11408,11582,11751,11922,12088,12229,12391,12580,12580
2020-06-18,3,8,11,21,30,39,51,67,82,105,129,155,190,217,251,290,357,408,460,518,583,630,698,768,863,931,1013,1106,1190,1286,1369,1483,1579,1678,1770,1854,1962,2043,2169,2274,2408,2522,2617,2765,2890,3011,3134,3223,3343,3476,3603,3715,3836,3962,4096,4226,4332,4454,4558,4684,4801,4931,5062,5192,5328,5438,5566,5716,5839,5966,6096,6210,6335,6447,6581,6696,6819,6956,7078,7199,7318,7432,7557,7664,7789,7920,8034,8150,8266,8416,8562,8666,8790,8908,9025,9129,9253,9391,9516,9516
2020-06-19,2,15,31,53,85,105,130,160,193,226,258,301,354,408,456,504,575,646,726,806,903,993,1090,1201,1293,1384,1507,1625,1731,1841,1949,2080,2202,2325,2438,2576,2728,2862,3020,3156,3307,3471,3616,3763,3928,4058,4208,4350,4512,4691,4855,5024,5191,5358,5514,5674,5844,5990,6146,6330,6511,6662,6816,6964,7123,7285,7427,7571,7712,7877,8027,8170,8323,8477,8614,8740,8885,9026,9163,9300,9433,9592,9742,9880,10044,10194,10352,10485,10624,10787,10941,11101,11254,11396,11535,11681,11828,11979,12118,12118
2020-06-20,5,8,16,24,36,50,59,72,89,111,145,178,208,248,290,320,356,397,440,504,561,620,677,741,811,896,967,1067,1167,1243,1329,1418,1521,1627,1718,1806,1920,2012,2094,2215,2319,2430,2524,2632,2732,2847,2966,3077,3172,3273,3389,3491,3606,3716,3819,3920,4035,4156,4269,4386,4505,4609,4722,4846,4987,5118,5267,5401,5514,5639,5742,5867,5975,6114,6223,6351,6453,6567,6682,6808,6924,7032,7168,7293,7419,7543,7665,7806,7933,8079,8220,8352,8492,8644,8771,8908,9040,9155,9291,9291
2020-06-21,6,10,18,26,32,42,56,81,118,157,218,274,320,376,440,504,578,657,742,839,945,1036,1141,1249,1380,1495,1596,1692,1801,1934,2067,2200,2311,2439,2562,2693,2833,2976,3110,3241,3360,3484,3608,3729,3859,3979,4144,4278,4394,4520,4649,4778,4913,5014,5135,5256,5375,5494,5616,5733,5859,5963,6066,6191,6304,6427,6544,6654,6767,6886,6983,7096,7237,7351,7465,7579,7715,7817,7906,8032,8157,8300,8415,8538,8659,8777,8910,9025,9140,9256,9375,9509,9630,9750,9878,10000,10114,10253,10374,10374
2020-06-22,2,7,16,25,34,51,72,88,109,126,150,175,197,231,276,315,361,408,466,528,604,681,753,814,899,967,1038,1118,1207,1290,1383,1493,1568,1668,1782,1891,2011,2137,2274,2382,2510,2647,2773,2916,3059,3201,3336,3487,3611,3759,3888,4009,4140,4269,4408,4566,4704,4827,4977,5114,5259,5397,5523,5649,5789,5914,6046,6174,6318,6465,6586,6720,6858,6992,7144,7285,7408,7555,7716,7828,7992,8135,8278,8422,8564,8713,8864,9011,9147,9294,9448,9606,9732,9877,10037,10195,10435,10575,10723,10723
2020-06-23,0,1,4,10,15,24,32,42,58,67,88,111,135,154,190,219,249,286,328,356,408,454,500,556,625,672,731,783,862,931,997,1057,1122,1197,1285,1378,1471,1573,1667,1780,1883,1985,2086,2181,2276,2395,2501,2628,2727,2849,2969,3078,3178,3304,3431,3544,3670,3781,3910,4033,4146,4290,4409,4551,4655,4804,4921,5033,5179,5306,5410,5538,5650,5769,5895,6016,6128,6280,6390,6516,6652,6785,6914,7023,7134,7256,7380,7516,7631,7845,7982,8115,8239,8384,8522,8642,8763,8898,9036,9036
2020-06-24,0,6,11,21,27,35,47,61,81,99,117,134,181,220,250,289,324,363,409,460,511,565,629,689,764,830,903,976,1075,1151,1225,1323,1425,1516,1619,1727,1824,1928,2052,2146,2291,2401,2520,2647,2778,2901,3044,3159,3318,3443,3576,3693,3827,3959,4092,4196,4325,4441,4556,4679,4809,4932,5067,5191,5309,5450,5569,5726,5868,6006,6128,6262,6380,6518,6654,6784,6919,7058,7185,7296,7425,7573,7704,7828,7958,8108,8240,8371,8531,8688,8828,9000,9155,9321,9507,9655,9806,9917,10065,10065
2020-06-25,0,4,10,11,16,25,37,52,72,94,124,158,194,240,294,343,391,457,506,565,636,719,809,886,976,1076,1170,1259,1372,1468,1583,1704,1817,1939,2082,2211,2353,2473,2612,2733,2850,2980,3135,3261,3386,3526,3668,3809,3961,4107,4251,4386,4545,4669,4786,4919,5036,5150,5307,5447,5578,5711,5845,5968,6110,6240,6374,6501,6630,6741,6871,6994,7126,7263,7408,7550,7681,7806,7923,8042,8153,8280,8414,8534,8667,8811,8932,9074,9217,9339,9465,9594,9731,9864,9996,10106,10236,10349,10487,10487
2020-06-26,0,6,11,21,30,39,48,69,95,121,158,201,243,292,348,388,436,506,576,647,733,811,888,971,1055,1163,1267,1380,1485,1617,1724,1856,1970,2101,2223,2350,2488,2607,2754,2885,3023,3153,3292,3427,3590,3748,3903,4066,4195,4348,4506,4674,4824,4978,5130,5286,5441,5605,5760,5928,6085,6261,6408,6548,6710,6860,6995,7154,7316,7461,7588,7752,7888,8029,8165,8311,8486,8647,8817,8960,9103,9241,9391,9541,9664,9832,9990,10157,10305,10477,10630,10755,10882,11027,11187,11328,11500,11654,11810,11810
2020-06-27,0,13,18,28,46,60,73,99,123,152,183,222,257,307,360,420,463,528,598,662,739,817,901,993,1092,1194,1286,1402,1512,1624,1732,1833,1952,2065,2198,2313,2427,2556,2667,2804,2954,3062,3228,3367,3521,3659,3808,3976,4109,4248,4403,4554,4695,4837,4985,5140,5323,5460,5592,5731,5879,6024,6192,6342,6500,6656,6804,6958,7106,7267,7415,7569,7727,7868,8015,8181,8322,8476,8624,8785,8928,9085,9236,9405,9536,9674,9874,10057,10211,10381,10532,10705,10846,11025,11196,11358,11506,11657,11793,11793
2020-06-28,0,5,7,10,18,32,47,71,89,118,135,161,183,226,272,323,390,457,531,595,659,737,812,882,977,1054,1137,1230,1335,1434,1553,1648,1762,1890,2027,2124,2250,2361,2502,2640,2769,2920,3054,3172,3304,3437,3572,3712,3868,4016,4160,4298,4426,4563,4693,4831,4997,5143,5292,5404,5542,5696,5845,5986,6128,6237,6356,6498,6644,6769,6885,7012,7130,7277,7406,7526,7643,7778,7890,8020,8144,8255,8372,8472,8602,8719,8825,8931,9044,9168,9274,9402,9527,9642,9754,9899,10088,10191,10303,10303
2020-06-29,2,3,14,25,33,38,57,67,81,98,122,137,161,196,234,270,306,339,386,426,468,520,573,614,673,756,830,916,997,1069,1146,1215,1289,1386,1491,1601,1698,1800,1910,2009,2123,2220,2327,2436,2521,2629,2752,2871,2989,3131,3285,3424,3566,3703,3848,3973,4107,4232,4370,4511,4624,4735,4852,4977,5098,5224,5356,5468,5594,5727,5848,5943,6044,6168,6297,6429,6543,6658,6776,6891,6994,7119,7230,7333,7460,7574,7690,7808,7940,8059,8177,8297,8416,8542,8676,8786,8911,9047,9184,9184
2020-06-30,2,9,12,23,32,44,58,81,97,113,132,149,166,189,221,254,297,333,366,413,457,505,549,592,657,739,814,885,948,1029,1108,1200,1286,1376,1470,1571,1655,1740,1861,1963,2057,2183,2286,2390,2488,2604,2723,2827,2937,3053,3166,3295,3418,3542,3673,3810,3936,4063,4200,4332,4447,4583,4722,4854,4993,5105,5227,5359,5491,5619,5743,5900,6024,6151,6281,6418,6535,6665,6803,6932,7037,7161,7307,7437,7578,7716,7871,8027,8162,8305,8460,8615,8755,8874,9018,9146,9276,9427,9552,9552
2020-07-01,1,1,3,8,13,24,35,41,56,78,105,135,168,210,255,309,352,419,474,545,612,675,751,831,914,970,1042,1115,1192,1279,1365,1466,1568,1658,1749,1850,1948,2052,2143,2232,2337,2437,2543,2657,2772,2888,3007,3133,3260,3403,3522,3632,3758,3894,4027,4157,4289,4414,4548,4685,4823,4948,5080,5212,5338,5498,5633,5782,5914,6058,6199,6345,6450,6591,6747,6883,7025,7162,7328,7495,7648,7874,8000,8133,8264,8395,8539,8701,8855,8997,9143,9272,9409,9557,9701,9830,9985,10130,10264,10264
2020-07-02,2,3,10,17,30,39,50,64,89,109,129,156,193,228,266,309,365,423,489,555,610,683,761,836,921,1002,1095,1183,1267,1346,1432,1536,1630,1729,1839,1936,2044,2167,2289,2421,2547,2674,2804,2928,3069,3198,3325,3456,3577,3709,3828,3959,4104,4235,4366,4506,4631,4771,4904,5018,5149,5266,5394,5509,5623,5751,5877,6004,6147,6270,6384,6518,6654,6781,6907,7011,7124,7247,7378,7496,7623,7749,7889,8012,8129,8247,8388,8517,8662,8789,8916,9049,9167,9283,9399,9536,9664,9768,9873,9873
2020-07-03,1,6,15,27,41,52,68,95,120,156,185,224,258,309,358,413,464,536,598,669,723,807,906,989,1077,1162,1264,1364,1478,1567,1675,1795,1906,2008,2133,2245,2357,2484,2623,2755,2879,3010,3150,3269,3414,3542,3652,3805,3942,4086,4191,4339,4469,4590,4726,4839,4959,5121,5233,5341,5470,5580,5709,5834,5960,6080,6204,6360,6489,6602,6723,6832,6962,7095,7221,7342,7449,7575,7723,7848,7974,8102,8240,8379,8500,8626,8762,8910,9040,9172,9298,9414,9557,9680,9808,9951,10067,10271,10388,10388
2020-07-04,0,4,11,17,28,49,75,98,133,159,197,240,280,325,385,448,515,593,657,751,819,898,989,1067,1147,1231,1332,1423,1531,1646,1747,1869,1991,2103,2213,2318,2422,2527,2632,2740,2881,3012,3129,3249,3379,3494,3616,3756,3900,4031,4164,4277,4413,4543,4689,4845,4953,5080,5212,5352,5456,5564,5691,5824,5944,6065,6184,6304,6440,6581,6716,6846,6980,7126,7261,7391,7535,7669,7794,7937,8086,8210,8348,8506,8667,8803,8938,9078,9219,9401,9556,9707,9860,10033,10199,10342,10474,10618,10736,10736
