,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-07-05,3,10,19,29,44,58,67,92,111,126,135,164,193,221,243,287,326,369,414,462,521,561,616,678,724,772,830,892,950,1015,1079,1149,1203,1270,1332,1403,1476,1548,1613,1706,1776,1831,1913,1980,2058,2140,2215,2458,2544,2598,2688,2759,2835,2905,2980,3042,3112,3192,3246,3311,3373,3452,3508,3740,3811,3881,3936,4013,4080,4145,4196,4256,4316,4364,4432,4484,4549,4614,4681,4749,4974,5028,5086,5291,5358,5417,5463,5513,5736,5788,5836,5886,5948,6024,6073,6122,6169,6242,6450,6450
2020-07-06,8,19,49,60,82,112,138,173,205,248,278,320,368,416,461,515,579,639,723,798,865,930,1011,1090,1165,1261,1350,1414,1519,1619,1690,1779,1911,2010,2132,2252,2363,2488,2594,2826,2929,3030,3147,3257,3348,3437,3673,3776,4010,4126,4221,4329,4425,4528,4619,4732,4833,4934,5044,5148,5245,5356,5460,5547,5640,5720,5814,5894,6005,6114,6327,6531,6626,6716,6924,7243,7342,7424,7512,7600,7676,7777,7862,7947,8017,8109,8207,8281,8372,8578,8777,8847,8926,8995,9188,9280,9367,9449,9521,9521
2020-07-07,4,10,26,40,64,77,90,116,149,175,209,240,264,309,347,399,474,535,594,648,727,780,828,897,969,1025,1096,1159,1252,1320,1387,1474,1552,1632,1699,1789,1870,1948,2021,2114,2315,2398,2590,2672,2770,2848,2930,3008,3085,3165,3220,3314,3375,3449,3526,3598,3686,3773,3831,3898,3983,4054,4127,4195,4281,4366,4421,4505,4577,4649,4710,4784,4853,4913,4972,5047,5131,5218,5279,5354,5415,5493,5569,5632,5718,5773,5850,5935,6131,6190,6253,6306,6384,6456,6520,6713,6788,6854,6916,6916
2020-07-08,4,12,24,49,69,90,119,156,191,221,250,278,319,364,412,457,492,544,605,648,700,754,811,882,952,1132,1189,1256,1318,1399,1470,1535,1602,1667,1863,1935,2000,2077,2266,2346,2432,2513,2625,2691,2889,2961,3041,3131,3227,3437,3634,3711,3785,3865,3946,4021,4108,4197,4270,4346,4536,4614,4688,4767,4850,4931,5007,5088,5175,5277,5350,5448,5533,5631,5726,5805,5875,5970,6038,6118,6208,6298,6367,6454,6515,6607,6694,6770,6856,6929,7008,7088,7168,7363,7453,7652,7731,7822,7899,7899
2020-07-09,8,26,51,80,112,146,180,210,246,272,305,344,395,448,491,551,605,650,714,774,817,876,953,1028,1075,1136,1211,1293,1371,1462,1552,1736,1820,1882,2074,2162,2252,2363,2462,2587,2674,2764,2850,2942,3023,3108,3228,3326,3417,3536,3626,3729,3844,3946,4053,4155,4402,4521,4633,4731,4837,4944,5032,5142,5233,5356,5570,5676,5776,5872,5958,6056,6141,6260,6366,6440,6532,6609,6720,6928,7019,7117,7189,7274,7377,7463,7552,7649,7726,7811,7891,7974,8063,8145,8228,8318,8521,8612,8695,8695
2020-07-10,5,10,18,28,40,62,81,98,122,146,163,197,234,272,313,360,416,464,530,574,616,677,734,799,857,921,984,1052,1126,1208,1286,1364,1436,1506,1587,1668,1745,1832,1904,1984,2056,2270,2359,2442,2516,2734,2801,2884,2959,3045,3136,3220,3291,3374,3460,3695,3773,3863,3935,4003,4083,4144,4213,4423,4498,4703,4770,4832,4906,4967,5043,5109,5172,5244,5314,5385,5461,5528,5595,5657,5722,5796,5871,5939,6142,6214,6279,6354,6429,6483,6556,6621,6684,6753,6817,7014,7064,7138,7343,7343
2020-07-11,2,9,16,31,63,93,119,143,181,223,265,309,366,421,479,535,593,656,722,789,861,918,992,1063,1123,1189,1251,1328,1411,1521,1606,1696,1770,1854,1952,2052,2133,2220,2302,2386,2474,2584,2834,2931,3011,3096,3192,3265,3337,3417,3501,3584,3669,3749,3820,3890,3949,4014,4085,4152,4216,4300,4384,4448,4512,4593,4678,4733,4796,4866,4944,5005,5210,5266,5347,5417,5481,5538,5602,5654,5716,5779,5839,5900,5952,6004,6211,6259,6326,6378,6435,6490,6554,6620,6814,6871,7081,7137,7195,7195
2020-07-12,4,11,15,22,34,46,59,76,97,117,150,174,200,240,271,291,321,361,395,427,470,515,558,605,646,695,734,782,837,888,938,993,1040,1099,1174,1223,1277,1340,1400,1467,1520,1598,1654,1712,1768,1839,1899,2133,2205,2271,2504,2587,2672,2766,2837,2911,2990,3055,3116,3168,3229,3291,3343,3408,3651,3878,3963,4021,4092,4167,4237,4318,4395,4464,4536,4620,4699,4766,4970,5167,5375,5434,5513,5574,5626,5680,5764,5974,6181,6233,6297,6357,6411,6626,6699,6760,6820,6881,6940,6940
2020-07-13,3,9,20,30,42,51,68,91,113,135,171,199,231,262,294,330,361,407,440,488,532,571,612,657,700,756,802,849,911,974,1024,1087,1161,1228,1289,1357,1423,1475,1538,1603,1677,1743,1791,1852,1910,1967,2032,2106,2172,2231,2288,2358,2439,2519,2604,2677,2758,2817,2891,2969,3057,3144,3239,3327,3414,3479,3560,3649,3725,3930,4015,4073,4132,4208,4268,4468,4528,4593,4650,4723,4780,4850,4911,4986,5044,5236,5302,5367,5558,5619,5691,5756,5831,5901,6094,6161,6243,6311,6377,6377
2020-07-14,5,18,30,46,61,76,90,101,121,141,165,195,233,264,300,333,367,404,448,481,523,551,607,662,709,758,803,848,911,980,1059,1124,1181,1259,1326,1382,1447,1515,1591,1670,1731,1793,1867,1927,2022,2114,2188,2258,2336,2429,2523,2619,2710,2801,2894,2981,3060,3136,3220,3448,3521,3613,3698,3806,3911,4002,4080,4171,4270,4358,4440,4513,4735,4822,4890,5114,5192,5294,5375,5600,5951,6027,6113,6186,6268,6342,6398,6469,6550,6632,6717,6943,7029,7108,7324,7417,7499,7571,7652,7652
2020-07-15,3,16,33,49,60,79,106,115,136,160,182,207,239,266,296,336,373,405,448,492,539,582,625,671,711,756,818,865,905,966,1020,1059,1131,1189,1258,1313,1380,1567,1647,1720,1796,1855,1943,2026,2111,2177,2244,2300,2363,2441,2636,2697,2779,2851,2939,3010,3098,3178,3248,3309,3386,3464,3552,3632,3735,3820,3902,4106,4322,4398,4477,4552,4633,4727,4811,4919,5013,5100,5191,5286,5362,5450,5529,5610,5706,5777,5840,5896,5969,6029,6232,6320,6392,6601,6676,6756,6962,7163,7239,7239
2020-07-16,4,11,18,28,38,54,88,115,144,186,222,260,307,353,412,462,531,602,667,726,778,835,914,988,1069,1145,1217,1294,1378,1582,1660,1733,1822,1915,1996,2204,2277,2372,2461,2560,2644,2750,2842,2939,3035,3131,3249,3353,3456,3550,3626,3737,3824,3922,4009,4096,4188,4279,4381,4476,4567,4671,4891,4980,5083,5183,5271,5358,5562,5662,5758,5842,5936,6019,6115,6211,6289,6390,6464,6544,6641,6732,7070,7147,7248,7337,7433,7522,7608,7694,7784,7878,7968,8052,8135,8242,8328,8419,8510,8510
2020-07-17,4,9,13,23,30,40,48,62,84,99,124,150,181,209,240,266,304,324,361,397,440,483,520,570,620,677,718,760,823,873,927,983,1042,1107,1158,1215,1268,1324,1383,1453,1502,1561,1769,1836,1904,1971,2032,2088,2146,2221,2281,2353,2429,2503,2567,2631,2704,2761,2960,3159,3222,3293,3491,3553,3621,3683,3744,3805,4004,4082,4136,4194,4255,4456,4539,4606,4677,4745,4811,4877,4950,5017,5080,5147,5222,5287,5357,5563,5640,5723,5793,5869,5935,6024,6084,6153,6224,6285,6358,6358
2020-07-18,1,4,7,11,18,25,39,55,73,86,100,127,147,164,191,217,251,276,305,334,367,404,446,493,538,584,628,674,727,782,830,870,913,960,1017,1062,1120,1329,1388,1429,1481,1533,1580,1638,1694,1747,1794,1850,1927,1990,2045,2098,2162,2225,2279,2328,2696,2899,2952,3004,3053,3118,3185,3239,3291,3344,3397,3459,3991,4041,4099,4144,4199,4252,4294,4356,4413,4465,4527,4578,4650,4710,4754,4803,5021,5087,5146,5213,5263,5475,5547,5599,5807,5860,5918,5984,6025,6081,6132,6132
2020-07-19,4,12,27,42,58,81,102,135,184,226,253,292,340,390,430,478,517,567,612,655,706,762,809,867,929,982,1056,1110,1191,1261,1333,1399,1484,1708,1793,1874,1948,2016,2080,2300,2381,2471,2551,2624,2700,2768,2837,2927,3002,3066,3153,3230,3302,3377,3462,3544,3755,3831,3908,3979,4195,4263,4344,4419,4492,4579,4643,4718,4793,4870,4936,4995,5044,5114,5168,5377,5459,5524,5724,5936,6144,6216,6289,6361,6427,6503,6715,6775,6849,6919,7114,7170,7231,7295,7377,7440,7507,7569,7760,7760
2020-07-20,7,29,39,50,69,93,123,158,185,216,252,279,319,349,379,418,453,483,523,568,625,672,721,775,820,875,927,987,1031,1084,1140,1200,1264,1311,1376,1433,1499,1571,1646,1736,1806,1879,1949,2021,2103,2170,2245,2315,2386,2465,2544,2650,2724,2820,2901,2976,3061,3128,3214,3272,3487,3551,3613,3691,3755,3811,4003,4067,4139,4459,4521,4587,4932,4996,5200,5250,5322,5388,5453,5521,5575,5628,5689,5751,5943,6281,6348,6404,6464,6539,6724,6781,6843,6919,6972,7029,7092,7153,7209,7209
2020-07-21,5,14,30,62,91,119,143,185,229,280,326,371,412,456,508,556,607,663,722,778,845,888,957,1016,1090,1150,1213,1282,1352,1429,1508,1584,1656,1747,1813,1892,1971,2059,2152,2227,2304,2379,2437,2649,2723,2798,2876,3083,3141,3215,3290,3372,3449,3514,3597,3674,3753,3953,4026,4092,4196,4294,4389,4451,4535,4620,4708,4794,4862,5060,5127,5334,5412,5467,5537,5613,5679,5753,5821,6003,6079,6132,6199,6260,6330,6402,6455,6536,6603,6681,6751,6941,6993,7072,7268,7333,7530,7589,7651,7651
2020-07-22,3,7,11,18,36,51,69,90,118,142,163,195,234,284,311,354,385,421,463,512,553,606,641,678,734,789,843,899,956,997,1054,1110,1162,1217,1280,1346,1543,1617,1675,1749,1811,1879,1943,2005,2064,2138,2207,2268,2598,2679,2760,2961,3021,3085,3156,3203,3281,3328,3387,3457,3514,3708,3774,3853,4032,4106,4168,4248,4304,4366,4427,4489,4555,4622,4809,5001,5055,5109,5309,5378,5426,5494,5549,5601,5659,5847,5894,6067,6122,6191,6238,6284,6466,6518,6575,6637,6689,6743,6805,6805
2020-07-23,1,6,8,15,22,29,46,57,73,89,103,116,134,153,180,209,240,269,304,336,369,398,443,485,529,578,601,647,690,738,791,843,892,943,1019,1069,1124,1184,1240,1293,1353,1424,1498,1580,1659,1730,1806,1880,1967,2163,2239,2307,2626,2691,2767,2827,2887,2962,3044,3110,3191,3273,3472,3551,3629,3704,3779,3852,3931,4007,4058,4119,4180,4261,4326,4517,4582,4649,4721,4805,4880,4951,5014,5077,5159,5244,5321,5393,5471,5540,5600,5673,5763,5955,6028,6091,6183,6272,6341,6341
2020-07-24,2,7,14,24,36,44,71,86,107,134,157,177,209,252,284,316,348,392,420,460,508,552,602,651,695,739,781,817,989,1040,1088,1149,1214,1267,1325,1393,1465,1532,1604,1692,1763,1834,2018,2207,2271,2478,2549,2619,2687,2767,2838,2914,2985,3058,3249,3323,3387,3469,3548,3621,3692,3762,3829,4017,4201,4269,4331,4525,4598,4657,4726,4787,4867,4939,5011,5070,5157,5222,5282,5338,5398,5583,5651,5717,5780,5860,5925,5998,6064,6125,6180,6230,6299,6359,6415,6482,6548,6854,6917,6917
2020-07-25,2,8,21,26,41,55,61,76,97,123,151,175,212,236,273,316,352,400,452,500,544,579,630,678,715,774,834,895,960,1024,1102,1181,1251,1321,1386,1461,1528,1590,1652,1715,1793,1848,1922,1998,2067,2158,2202,2267,2334,2398,2474,2542,2620,2692,2871,2933,3018,3084,3145,3212,3288,3353,3439,3513,3604,3661,3737,3805,3865,3946,4018,4092,4166,4255,4331,4400,4589,4643,4718,4799,4998,5064,5121,5195,5275,5340,5415,5498,5558,5639,5710,5774,5864,5951,6144,6222,6304,6383,6467,6467
2020-07-26,0,2,6,13,24,34,47,65,80,106,125,141,161,183,202,226,262,313,354,394,443,496,539,588,634,691,750,814,858,920,978,1037,1093,1157,1236,1304,1357,1538,1612,1663,1736,1809,1883,1964,2057,2126,2198,2262,2348,2408,2481,2592,2679,2758,2846,2958,3054,3141,3219,3313,3397,3493,3586,3682,3767,3872,3958,4043,4255,4335,4418,4523,4618,4707,4805,5013,5096,5185,5283,5371,5457,5535,5635,5724,5810,5896,6113,6191,6261,6351,6544,6637,6733,6826,6908,6993,7085,7176,7252,7252
2020-07-27,1,8,14,30,41,57,71,86,105,130,150,178,194,233,267,299,328,357,390,429,465,502,534,581,627,673,718,771,830,871,921,971,1040,1102,1158,1223,1400,1473,1535,1604,1680,1724,1793,1861,1924,1992,2066,2129,2190,2259,2340,2417,2496,2571,2745,2812,2876,2956,3044,3113,3166,3249,3332,3414,3496,3578,3633,3724,3809,3874,4070,4128,4212,4293,4369,4438,4500,4580,4652,4724,4785,4869,4935,5005,5081,5156,5231,5315,5371,5557,5628,5704,5773,5846,5930,5998,6083,6151,6235,6235
2020-07-28,6,10,13,19,26,38,42,52,72,85,104,115,137,152,177,200,224,260,292,342,503,552,599,641,673,726,764,804,853,910,959,1005,1052,1111,1164,1222,1280,1323,1390,1458,1529,1581,1793,1859,1932,2003,2098,2169,2258,2343,2422,2498,2564,2639,2701,2783,2981,3072,3166,3237,3316,3377,3451,3533,3614,3694,3785,3894,3981,4051,4129,4214,4298,4391,4464,4540,4606,4817,4886,4966,5175,5252,5311,5385,5600,5666,5862,5939,6001,6083,6151,6211,6552,6620,6686,6755,6828,6896,6950,6950
2020-07-29,5,18,25,37,46,54,69,81,93,121,144,169,190,213,253,291,332,371,404,453,504,563,611,658,727,788,839,890,948,994,1050,1112,1174,1247,1431,1485,1548,1601,1658,1708,1780,1855,1943,2020,2105,2178,2243,2307,2519,2591,2669,2735,2818,2888,2972,3053,3253,3305,3366,3557,3612,3679,3762,3829,3892,3979,4187,4276,4342,4535,4603,4676,4747,4825,4890,4969,5043,5124,5194,5264,5476,5541,5603,5671,5736,5781,5856,6053,6132,6221,6287,6356,6436,6526,6609,6701,6779,6860,6944,6944
2020-07-30,1,3,12,28,44,49,68,91,108,133,162,199,238,268,295,334,375,434,482,531,592,638,691,744,793,850,924,994,1050,1120,1210,1286,1352,1426,1496,1565,1654,1848,1938,2013,2096,2174,2275,2461,2547,2637,2747,2838,2940,3046,3153,3252,3337,3433,3534,3615,3706,3895,3992,4078,4154,4253,4344,4426,4632,4731,4809,4913,5002,5095,5170,5260,5359,5436,5524,5589,5675,5759,5846,5926,6015,6110,6294,6380,6450,6524,6612,6797,6892,7085,7162,7252,7337,7413,7503,7578,7647,7732,7801,7801
2020-07-31,0,3,8,16,22,28,35,47,62,81,100,124,140,161,184,206,236,269,304,349,395,442,484,535,577,610,649,815,874,939,1006,1068,1130,1184,1256,1323,1395,1454,1529,1719,1780,1842,1910,1982,2056,2118,2192,2275,2351,2430,2518,2591,2688,2749,2819,2902,3001,3081,3181,3267,3357,3438,3521,3588,3656,3726,3810,3896,3968,4164,4241,4316,4398,4593,4680,4763,4846,4930,5019,5216,5283,5357,5553,5616,5817,5885,5974,6034,6108,6306,6363,6428,6621,6687,6757,6823,6888,6958,7034,7034
2020-08-01,5,16,26,35,49,62,93,110,133,153,173,193,227,258,288,333,363,401,443,481,541,595,636,691,738,793,869,928,995,1063,1133,1216,1299,1397,1479,1564,1758,1949,2020,2093,2302,2406,2508,2601,2701,2799,2891,2986,3074,3144,3227,3327,3415,3504,3598,3801,3878,3959,4055,4138,4238,4341,4427,4529,4638,4723,4820,4918,5118,5212,5296,5374,5464,5552,5639,5721,5820,5888,5974,6067,6149,6350,6434,6507,6578,6791,6867,6950,7029,7106,7295,7368,7461,7533,7607,7683,7883,7965,8042,8042
2020-08-02,3,17,33,44,72,103,139,165,194,231,259,299,345,399,449,503,548,609,664,720,788,841,909,972,1049,1128,1210,1294,1365,1438,1504,1587,1658,1750,1831,1915,2005,2207,2311,2506,2614,2717,2813,2917,3024,3143,3257,3355,3449,3565,3692,3804,3924,4026,4121,4230,4325,4431,4539,4659,4778,4875,4967,5066,5160,5243,5340,5456,5665,5766,5860,5964,6055,6158,6369,6475,6554,6643,6731,6831,6919,7014,7093,7169,7247,7339,7424,7496,7573,7664,7728,7805,7899,7966,8034,8107,8176,8248,8343,8343
2020-08-03,4,13,18,28,48,61,76,104,139,170,207,252,292,338,385,439,513,574,656,749,838,929,1016,1091,1194,1296,1396,1478,1574,1677,1895,2001,2102,2196,2307,2405,2510,2734,2855,2958,3072,3181,3304,3417,3529,3646,3744,3880,3977,4108,4218,4335,4447,4562,4670,4791,4898,5011,5125,5247,5337,5444,5566,5685,5782,6014,6131,6364,6477,6588,6709,6821,6917,7014,7112,7211,7319,7417,7514,7614,7723,7830,7911,7990,8091,8169,8397,8488,8703,8810,8897,8985,9089,9190,9286,9364,9459,9554,9649,9649
2020-08-04,0,8,20,43,60,85,101,131,162,187,219,252,293,327,377,428,493,548,611,690,752,817,888,963,1036,1101,1174,1241,1303,1365,1440,1513,1597,1669,1755,1829,1920,1991,2090,2168,2265,2364,2446,2555,2675,2788,2903,2989,3092,3194,3307,3393,3486,3593,3690,3780,3874,3960,4048,4137,4214,4300,4392,4612,4699,4789,4879,4963,5038,5121,5346,5425,5527,5629,5824,5908,5983,6058,6143,6237,6297,6366,6447,6508,6586,6658,6731,6809,6884,6966,7028,7220,7293,7369,7449,7513,7583,7658,7861,7861
2020-08-05,2,10,24,36,54,71,85,108,138,164,187,217,244,274,310,352,396,451,499,548,614,678,735,793,836,899,972,1032,1105,1166,1233,1318,1416,1629,1725,1825,1913,1985,2061,2500,2588,2670,2769,2992,3098,3205,3301,3376,3475,3576,3646,3727,3816,3907,3991,4185,4271,4362,4449,4528,4605,4698,4770,4861,4950,5041,5109,5207,5283,5355,5436,5511,5587,5775,5871,5949,6039,6134,6226,6303,6376,6454,6658,6754,6842,6932,7009,7090,7172,7371,7459,7543,7730,7806,7883,7970,8062,8151,8237,8237
2020-08-06,2,11,17,29,36,57,71,87,111,145,174,202,252,290,322,353,396,442,493,548,605,654,706,760,828,890,965,1028,1096,1163,1224,1299,1361,1430,1507,1579,1664,1735,1933,2014,2082,2165,2256,2338,2410,2507,2590,2649,2704,2753,2830,2893,2977,3052,3122,3202,3295,3374,3445,3522,3613,3688,3775,3877,3984,4069,4154,4218,4305,4380,4477,4562,4656,4871,4963,5052,5128,5226,5312,5391,5475,5565,5643,5730,5810,5887,5969,6039,6249,6318,6389,6484,6693,6790,6867,6961,7177,7267,7351,7351
2020-08-07,0,3,7,13,25,33,39,62,83,110,133,159,194,233,272,320,352,395,442,490,534,579,636,697,747,806,865,917,996,1062,1233,1294,1341,1412,1487,1561,1662,1744,1830,1939,2025,2116,2201,2271,2355,2450,2537,2618,2701,2783,2857,2938,3025,3110,3207,3272,3366,3441,3537,3626,3710,3944,4033,4125,4205,4286,4375,4461,4672,4749,4837,4940,5021,5229,5313,5410,5499,5703,5787,5882,5960,6056,6146,6234,6321,6396,6476,6565,6637,6712,6786,6863,6946,7031,7245,7323,7399,7471,7570,7570
2020-08-08,7,15,20,37,59,84,112,142,168,201,245,291,336,377,413,466,513,561,617,689,763,841,908,970,1027,1098,1167,1243,1316,1385,1444,1495,1581,1659,1736,1821,1897,1976,2048,2143,2222,2320,2406,2492,2593,2805,2890,2990,3086,3309,3399,3496,3579,3673,3760,3976,4054,4138,4214,4292,4374,4455,4555,4776,4865,4945,5030,5246,5327,5418,5504,5698,5899,5976,6049,6115,6197,6267,6332,6522,6584,6659,6718,6791,6855,6935,7022,7093,7171,7230,7297,7359,7426,7481,7550,7739,7813,7873,7932,7932
2020-08-09,6,6,14,22,34,42,51,63,73,87,104,117,131,143,171,188,208,234,263,296,328,370,399,436,477,508,557,604,651,711,748,815,869,910,981,1043,1096,1152,1340,1412,1474,1667,1730,1793,1864,1929,1989,2055,2139,2197,2257,2333,2394,2466,2542,2619,2831,2897,2975,3046,3107,3167,3245,3312,3503,3559,3607,3670,3720,3801,3871,4066,4136,4214,4267,4358,4560,4631,4695,4768,4955,5018,5078,5162,5240,5306,5364,5436,5518,5584,5660,5741,5827,5894,5977,6066,6152,6244,6320,6320
2020-08-10,4,15,27,43,51,54,70,88,98,113,135,150,165,185,218,250,274,308,357,414,457,510,566,613,652,707,756,795,872,936,981,1029,1085,1136,1184,1238,1296,1356,1539,1611,1675,1742,1817,1999,2197,2278,2465,2536,2605,2680,2769,2832,2890,2965,3044,3104,3190,3265,3341,3407,3468,3572,3651,3725,3810,3895,4077,4158,4234,4303,4505,4577,4660,4739,4830,4918,4992,5060,5268,5345,5435,5502,5584,5788,5860,5931,6006,6081,6167,6242,6320,6402,6482,6557,6634,6703,6892,6974,7045,7045
2020-08-11,2,9,15,30,43,59,81,95,103,116,138,170,195,228,254,290,328,362,399,428,492,552,609,663,710,779,839,901,967,1027,1117,1196,1253,1305,1384,1454,1531,1608,1712,1797,1870,1944,2004,2225,2309,2411,2500,2595,2801,2892,3016,3108,3324,3404,3514,3619,3712,3820,4040,4129,4223,4316,4407,4473,4564,4656,4753,4824,4919,5012,5109,5209,5297,5393,5470,5548,5644,5735,5817,5908,5997,6088,6186,6269,6360,6455,6554,6652,6748,6840,6920,7137,7229,7330,7423,7511,7606,7713,7814,7814
2020-08-12,1,1,9,11,14,21,29,43,51,59,67,83,100,121,136,160,173,191,207,222,240,261,286,448,474,487,514,544,576,600,634,664,695,730,766,806,967,1011,1053,1086,1132,1178,1223,1266,1308,1344,1380,1427,1475,1527,1593,1643,1686,1731,1783,1848,1885,2066,2111,2290,2339,2405,2454,2524,2592,2650,2816,2865,2923,2983,3054,3108,3172,3236,3292,3336,3388,3453,3506,3558,3619,3681,3746,3792,3844,3908,3979,4040,4101,4165,4218,4277,4607,4677,4727,4916,4968,5164,5229,5229
2020-08-13,5,18,31,49,68,83,97,113,131,150,175,194,216,237,257,300,332,361,394,427,472,511,542,566,598,643,694,733,773,823,863,915,951,993,1044,1210,1263,1340,1395,1446,1513,1573,1629,1687,1764,1834,1894,1973,2047,2118,2312,2381,2582,2668,2744,2813,2910,2983,3066,3131,3197,3271,3342,3421,3497,3578,3659,3739,3837,3904,3982,4067,4256,4345,4424,4496,4579,4676,4769,4841,5045,5130,5220,5299,5397,5604,5815,5917,6114,6313,6388,6482,6577,6668,6742,6855,6947,7048,7142,7142
2020-08-14,3,8,15,25,30,46,61,70,87,105,120,133,159,177,194,222,241,261,287,320,345,376,413,444,467,506,531,558,599,639,784,831,859,900,942,987,1026,1072,1111,1152,1188,1240,1294,1338,1393,1440,1491,1540,1599,1653,1704,1767,1816,1876,1931,1981,2027,2083,2145,2201,2260,2333,2388,2468,2666,2853,2923,3005,3077,3150,3454,3632,3933,4009,4085,4162,4230,4420,4494,4567,4644,4712,4789,4854,5054,5123,5199,5386,5453,5623,5703,5774,5850,5937,6003,6077,6144,6213,6399,6399
2020-08-15,6,25,45,70,97,130,169,208,253,298,350,407,453,513,577,631,708,772,864,1053,1126,1195,1249,1329,1390,1460,1545,1636,1721,1809,1885,1969,2074,2163,2269,2358,2457,2538,2633,2741,2833,2917,3035,3142,3244,3348,3453,3549,3761,3874,3976,4092,4191,4297,4402,4488,4568,4667,4878,5002,5099,5193,5283,5362,5468,5575,5675,5764,5864,5968,6048,6148,6235,6346,6420,6533,6740,6827,7016,7112,7216,7292,7379,7469,7559,7635,7713,7809,8030,8126,8212,8297,8397,8489,8582,8683,8774,8858,8938,8938
2020-08-16,0,5,14,26,33,45,64,81,101,114,144,167,200,229,271,304,346,387,427,471,517,570,613,662,730,779,835,906,975,1032,1090,1158,1238,1309,1516,1603,1678,1762,1838,1927,2008,2078,2136,2210,2268,2334,2407,2474,2542,2619,2682,2749,2836,2917,2989,3076,3141,3216,3292,3369,3545,3617,3687,3748,3827,4034,4242,4306,4360,4423,4491,4576,4653,4717,4794,4855,4914,4970,5040,5108,5171,5241,5317,5396,5448,5526,5603,5671,5739,5806,5888,5957,6023,6097,6162,6236,6311,6494,6565,6565
2020-08-17,0,4,10,18,32,41,55,70,90,110,129,156,181,204,221,245,267,296,322,351,392,424,461,501,535,581,626,670,722,762,805,1110,1283,1327,1380,1434,1475,1543,1610,1663,1720,1773,1836,1893,2081,2260,2308,2372,2438,2498,2552,2630,2683,2740,2785,2966,3157,3217,3408,3602,3665,3726,3782,3836,3888,4081,4148,4208,4291,4346,4402,4470,4535,4606,4667,4724,4787,4848,4894,4954,5013,5084,5147,5214,5263,5445,5525,5588,5653,5850,5910,5978,6069,6141,6206,6277,6339,6422,6481,6481
2020-08-18,0,4,10,18,26,47,55,65,74,89,107,136,157,173,201,220,249,278,303,342,385,414,447,492,542,598,639,696,875,916,964,991,1037,1091,1127,1163,1214,1264,1316,1355,1403,1460,1516,1568,1619,1671,1731,1915,1972,2024,2080,2129,2177,2228,2299,2350,2395,2441,2484,2532,2594,2919,2973,3017,3064,3111,3303,3356,3421,3484,3537,3598,3649,3705,3769,3818,3872,3927,3993,4040,4099,4155,4201,4265,4588,4642,4693,4748,4807,4880,4928,4991,5060,5130,5325,5398,5607,5684,5753,5753
2020-08-19,4,17,31,38,59,93,119,135,154,172,194,219,236,277,305,353,380,422,458,501,561,608,659,703,757,806,851,905,952,1009,1068,1131,1206,1272,1356,1431,1504,1566,1621,1683,1759,1819,1882,1935,1989,2076,2164,2228,2422,2479,2550,2634,2697,2748,2811,2877,2937,3019,3081,3155,3220,3286,3360,3424,3496,3564,3630,3825,3893,3975,4031,4098,4165,4235,4298,4365,4425,4488,4556,4600,4653,4717,4762,4812,4891,4938,4991,5055,5108,5169,5240,5307,5360,5420,5471,5662,5729,5786,5843,5843
2020-08-20,5,20,36,63,85,122,149,174,216,251,313,360,411,448,502,553,623,682,741,808,868,931,997,1053,1119,1189,1246,1319,1413,1484,1558,1634,1710,1782,1861,1928,2126,2219,2306,2401,2483,2584,2679,2754,2841,2926,3002,3213,3303,3396,3475,3553,3754,3841,3930,4033,4120,4204,4271,4366,4452,4546,4625,4697,4778,4970,5055,5242,5341,5517,5599,5678,5753,5827,5889,5958,6046,6102,6181,6253,6317,6395,6461,6521,6592,6775,6855,7054,7128,7191,7263,7324,7409,7605,7794,7869,7925,8003,8083,8083
2020-08-21,6,25,47,66,97,128,167,209,246,292,344,382,427,482,542,603,663,728,787,848,924,1001,1079,1139,1205,1279,1460,1532,1608,1678,1761,1843,1903,1994,2072,2139,2324,2403,2502,2578,2653,2739,2815,2893,2987,3168,3268,3347,3439,3637,3734,3820,3907,4006,4110,4191,4392,4479,4568,4663,4867,5080,5184,5271,5384,5484,5571,5667,5761,5845,5944,6032,6111,6204,6294,6386,6475,6557,6626,6700,6782,6865,6947,7011,7093,7164,7349,7442,7528,7609,7696,7774,7861,7953,8020,8095,8173,8239,8309,8309
2020-08-22,5,26,53,85,133,165,198,251,312,360,418,499,557,626,705,780,839,893,975,1050,1111,1188,1268,1341,1431,1535,1624,1705,1788,1898,1997,2129,2229,2346,2435,2565,2670,2887,3000,3110,3222,3342,3563,3667,3783,3892,3988,4078,4152,4230,4328,4429,4531,4632,4723,4818,4923,5046,5142,5229,5328,5430,5508,5597,5671,5754,5848,6062,6152,6244,6320,6524,6610,6701,6791,6874,6951,7033,7109,7199,7274,7341,7421,7482,7668,7741,7823,7912,8124,8208,8417,8502,8585,8780,8860,8918,8992,9089,9176,9176
